# Selection as described in the Egamma talk from 20 Jan 2010 confId=121624
#  run  lumi       event   phoPt[g]  muPt[mnea  muPt[mfar  phoEta[g]  muEta[mne  muEta[mfa  phoPhi[g]  muPhi[mne  muPhi[mfa  twoBodyMa  treeBodyM  mmgDeltaR  kRatio
149182     6     3774813  5.0060544  21.717098  32.492801  0.2113643  0.1565909  -1.788167  -0.464276  -0.491319  2.7066865  80.270385  89.448623  0.0611199  1.2016548 
149182    22    18471405   7.628829  31.191230  42.655799  -1.731128  -1.817380  -1.502107  1.0689842  1.0162369  -2.174401  73.678451  82.147987  0.1011022  2.1872351 
149182    23    19442738  10.928422  36.851314  42.646637  1.3747503  1.3805003  0.7928947  -0.486352  -0.497702  2.7819166  82.419540  93.872863  0.0126718  0.7538864 
149182   146   127800718  5.8375864  31.498235  38.248054  -0.575371  -0.597015  0.5642585  -1.814267  -1.834900  1.2592488  81.232948  88.372917  0.0299961  1.4173525 
149182   147   128465807  26.941247  14.401883  43.796608  -2.002184  -2.014221  -1.127531  1.1725760  1.1742169  -2.026616  54.652088  92.357742  0.0121853  0.9612537 
149182   125   107882912  7.3794345  35.868755  41.126529  -0.652470  -0.660136  -1.502393  2.9341483  2.8564751  -0.215099  83.423294  91.600051  0.0780878  0.9473203 
149182   149   130234376  20.664848  29.029380  27.667446  0.4811706  0.4778784  -0.757789  -2.276685  -2.243010  1.0283691  67.551223  88.409072  0.0338418  1.1534013 
149182   172   148698562  9.1905860  35.057239  44.947029  1.8148227  1.8306688  1.4857858  1.2162007  1.2276567  -1.964883  80.195434  90.220939  0.0195941  1.1026394 
149182   168   146604023  9.3339042  43.678302  38.339714  0.9828205  0.9835457  1.5343025  -2.080750  -2.087749  1.0600024  84.056625  92.785697  0.0071518  0.8095399 
149182   234   204568862  21.972013  10.361258  51.406181  -1.363916  -0.548183  -0.227086  -0.386337  0.0587442  2.6859161  45.188316  91.425910  0.9292266  0.9931106 
149182   222   194044745  24.838048  38.081062  34.615188  -0.494986  -0.500518  0.1645403  2.2756269  2.2417604  0.1859521  66.956886  86.273361  0.0343054  1.2946366 
149182   263   230202531  5.0066204  28.939086  41.296669  -0.579602  -0.290019  -0.645269  1.8683242  2.6742026  -0.741502  69.652092  75.658241  0.8563379  3.9687681 
149182   291   254590556  5.9797754  18.997688  21.607997  1.7882076  1.7683621  -0.585159  2.0057523  2.0979695  -1.093384  72.122879  82.855522  0.0942338   1.871831 
149182   308   269100165  12.657102  25.634614  43.535327  1.1816129  1.1881200  0.7117638  -0.338797  -0.343758  2.7974786  68.655914  83.949188  0.0084284  1.5431891 
149182   295   258397815  7.6000709  26.844287  64.618591  0.4261700  0.4478181  0.5510522  0.3094700  0.2933271  -2.340757  80.755020  91.546470  0.0272135  0.9647312 
149291   200   193775332  12.279902  30.809949  44.757614  -2.049503  -2.084064  -1.864412  2.2201206  2.2197587  -0.918854  75.371871  88.968215  0.0346186  1.1789431 
149291   196   188008126  13.532029  35.459415  40.732383  -1.423247  -1.361307  -0.876264  1.0900130  1.0428414  -2.228466  78.199867  92.078582  0.0778551  0.9309055 
149291   198   190675001  12.032715  23.276481  49.305721  -0.386992  -0.397057  -1.285448  -0.078211  -0.141177  2.6769950  73.684913  90.611404  0.0639147  1.0376675 
149291   189   178601890  9.0109148  32.079208  39.874137  2.1512222  1.5666105  0.6547886  -2.473042  -2.656924  1.0117720  76.616478  91.341270  0.6127480  0.9886584 
149291    85    32299647  9.6986808  26.850030  35.053592  -1.813982  -1.887240  -0.299123  0.0962189  0.0294581  2.9046075  81.627159  94.516082  0.0988808  0.7277397 
149291    85    31968625  7.7955036  23.153516  38.248256  0.8186877  1.4904106  -0.167016  -0.250043  -0.585562  2.6756925  81.178955  90.490333  0.7508471  1.0792490 
149291   110    69549176  14.728117  27.330879  58.773590  -1.857643  -1.982726  -1.471585  1.1803042  1.0783156  -1.052748  73.166793  91.007484  0.1615167  1.0112039 
149291    94    45904270  11.853621  29.960578  47.638492  0.4213189  0.4022994  0.1056262  1.6515140  1.6562465  -1.236888  75.881668  89.612602  0.0199093  1.1253129 
149291   230   231470046  15.116684  31.104547  59.378101  -0.978330  -0.976893  -0.790970  0.7803616  0.7768205  -1.316806  74.948738  91.415512  0.0038236  0.9848082 
149291   234   236780384  9.2631130  38.558055  41.566661  -0.918730  -0.962697  -1.637324  1.1163992  1.0852415  -1.640982  82.652214  92.344772  0.0538869  0.8747891 
149291    99    52347728  8.8510274  29.771383  35.546707  -1.133369  -1.223159  0.2303164  -2.259120  -2.284370  0.8627747  83.171043  94.130477  0.0932446  0.7193342 
149291   168   151392076  16.746954  25.908615  43.740875  -1.343598  -1.515256  -1.807161  -2.928524  -2.631792  0.6181610  68.031013  87.493400  0.3428340  1.2180740 
149291   334   356402845  13.722934  30.447404  45.942600  -0.983912  -0.823062  -1.384812  -0.164152  -0.095652  -3.039093  77.674896  92.992179  0.1748971  0.8728587 
149291   120    83631755  8.4073352  35.644550  44.611251  -1.103776  -1.168812  -1.629867  2.6851646  2.8507523  -0.280725  81.444641  90.633445  0.1778243  1.0637221 
149291   136   107348126  22.792882  18.135000  42.273174  -0.088895  -0.045593  1.0351998  -1.199378  -1.278033  2.4058332  62.214027  94.510994  0.0898195  0.8780756 
149291   176   161917582  17.578701  27.308137  45.336864  1.1441294  1.1548459  0.8836451  -0.675831  -0.676676  2.4322726  71.028137  91.022323  0.0106560  1.0092945 
149291   187   176266745  7.9511623  30.610862  39.151378  -1.063878  -1.064649  -1.192713  -2.594835  -2.584572  0.1684744  67.588668  75.967399  0.0101772  3.1151441 
149291   253   261175771  24.364336  15.768216  39.176662  -0.840910  -0.837118  0.0627996  -1.844928  -1.821691  1.2452707  54.822589  87.438621  0.0236595  1.1443246 
149291   342   365390050  23.640317  17.360189  41.873626  -1.006861  -1.089591  -0.001636  -0.052719  -0.073873  -3.133395  61.961532  94.286956  0.0852983  0.8861859 
149291   365   390707658   21.43717  47.760051  27.674974  1.7236557  1.7864977  1.2800415  -2.116008  -2.321180  0.3827901  73.190460  87.548637  0.2145105  1.2818183 
149291   382   408925289  15.214607  35.435932  38.801696  2.0643315  2.0775218  1.0604703  1.7962540  1.8038061  -1.376207  81.861122  98.136611  0.0152163  0.5509154 
149291   414   443894969  25.842523  23.730953  40.717170  -0.345537  -0.580882  -0.752091  -2.647643  -2.335251  0.6181784  62.018970  91.030860  0.3911905  1.0064322 
149291   449   480458755  8.2097778  41.057495  26.326168  -2.412150  -2.391927  -1.447841  -1.403533  -1.416285  1.9228985  69.427528  76.846344  0.0243406  3.2206640 
149291   478   509480979  17.197942  18.749099  31.896328  -0.638926  -0.635587  1.0427624  -0.392944  -0.396814  2.4915688  67.016387  92.818824  0.0051845  0.9272197 
149291   468   499709645  5.6905789  31.357046  53.157352  0.9760780  0.5094017  0.1402929  -2.782986  -2.929260  0.0086949  82.783935  91.089325  0.4890183  1.0124045 
149291   509   540681263  7.4465246  26.385044  35.514987  1.8445097  1.4853313  -0.010028  -2.207605  -2.366644  0.9098632  79.142067  92.464836  0.3930148  0.8974020 
149291   551   580642512  18.412756  33.452919  42.652545  0.2640480  0.2548446  -0.373773  0.0805301  0.1049316  2.2845268  71.237663  88.951606  0.0259315  1.1419482 
149291   552   582018089  21.646053  19.167240  32.958980  0.7261726  0.7239052  2.2850091  -0.565286  -0.552632  -2.917143  61.296299  89.368042  0.0128385  1.0776779 
149291   552   581492989  21.620416  14.738660  38.088020  -0.219151  -0.220268  1.1252124  -0.922456  -0.899948  2.2363574  58.345462  91.748359  0.0227423  0.9795389 
149291   638   661974678  7.3386259  37.466815  44.938091  0.6714457  0.6514107  0.4335274  -0.850143  -0.843927  2.3341615  82.480049  90.240989  0.0209707  1.1281200 
149291   682   699704807  9.9624805  19.805547  21.308538  -1.035528  -1.008491  1.4493833  1.1017295  0.7092140  -1.353687  73.436935  91.212242  0.3934052  0.9984642 
149291   647   670020904  28.505283  13.704108  40.601421  1.8977599  2.3200838   1.813936  2.2975821  1.9551756  -0.971703  48.634315  84.282806  0.5436978  1.2557010 
149291   662   681699724  5.8430566  52.364730  32.193370  1.2554776  0.9230065  1.4640451  -1.608872  -0.931857  2.0370700  84.053123  89.127662  0.7541950  1.4226591 
149291   748   756781373  35.445407  34.356445  26.184375  1.1188662  1.1303492  0.3533849  -0.143918  -0.132469  -3.059988  64.216178   91.47789  0.0161638  0.9875071 
149291   737   747790315  16.499891  17.491664  37.578231  -2.117455  -1.826222  -1.589081  2.5367910  1.9184880  -0.812347  50.615192  72.959037  0.6833641  2.0836736 
149294    27    22493933  16.405015  13.650179  32.029922  1.0535156  1.1115822  -0.605706  -1.009697  -1.057583  2.0820896  58.050148  85.337417  0.0752897  1.2639392 
149294     2      500940  10.394207  15.450594  32.685249  0.5219426  0.1435131  -1.685335  -1.238674  -1.262260  2.0160198  64.964256  89.660461  0.3791317  1.0723241 
149294    63    53220535  10.535746  28.987909  16.232828  2.3858714  2.2988095  0.3834112  -0.792513  -0.941772  0.8155689  59.399002  69.558113  0.1728872  3.6539001 
149294    81    69068471  9.8916921  36.179958  42.863704  -0.355897  -0.332972  -0.018149  -0.098143  -0.081813  2.9838573  79.523628  89.723831  0.0283238  1.1533937 
149294   104    88621234  21.922779  26.725166   49.32201  1.3140358  1.3121005  0.8540316  -1.746922  -1.735664  1.3893894  73.853256  99.834442  0.0115114  0.6339731 
149294   114    97756343  8.8405895  14.573903  27.319444  -1.836323  -1.840072  0.4874991  3.0588886  3.0523409  0.5911498  69.176063  87.438003  0.0076477  1.2341804 
